product_id,product_name,category,price,review_score,review_count,Sale_January,Sale_Feb,Sale_March,Sale_April,Sale_May,Sale_June,Sale_July,Sale_Aug,Sale_Sept,Sale_Oct,Sale_Nov,Sale_Dec,Revenue_Jan,Revenue_Feb,Revenue_March,Revenue_April,Revenue_may,Revenue_june,Revenue_july,Revenue_Aug,Revenue_Sept,Revenue_Oct,Revenue_Nov,Revenue_Dec,Revenue
901,Product_901,Sports,107.9,3.2,787,127,803,194,901,8,625,207,91,256,699,777,14,13703.3,86643.7,20932.6,97217.9,863.2,67437.5,22335.3,9818.9,27622.4,75422.1,83838.3,1510.6,507345.8
902,Product_902,Clothing,18.13,1,165,451,437,910,940,270,238,168,138,345,341,782,686,8176.63,7922.81,16498.3,17042.2,4895.1,4314.94,3045.84,2501.94,6254.85,6182.33,14177.66,12437.18,103449.78
903,Product_903,Sports,94.81,4,999,913,537,227,74,386,132,329,480,697,481,41,258,86561.53,50912.97,21521.87,7015.94,36596.66,12514.92,31192.49,45508.8,66082.57,45603.61,3887.21,24460.98,431859.55
904,Product_904,Home & Kitchen,293.61,1.1,853,368,586,430,653,92,998,279,448,344,18,92,722,108048.48,172055.46,126252.3,191727.33,27012.12,293022.78,81917.19,131537.28,101001.84,5284.98,27012.12,211986.42,1476858.3
905,Product_905,Sports,213.61,4,520,850,967,941,833,965,785,977,332,399,627,696,411,181568.5,206560.87,201007.01,177937.13,206133.65,167683.85,208696.97,70918.52,85230.39,133933.47,148672.56,87793.71,1876136.63
906,Product_906,Electronics,446.87,1.8,284,42,875,435,167,528,165,304,868,206,979,726,258,18768.54,391011.25,194388.45,74627.29,235947.36,73733.55,135848.48,387883.16,92055.22,437485.73,324427.62,115292.46,2481469.11
907,Product_907,Books,409.63,4.8,517,883,935,786,770,153,373,145,339,857,183,506,613,361703.29,383004.05,321969.18,315415.1,62673.39,152791.99,59396.35,138864.57,351052.91,74962.29,207272.78,251103.19,2680209.09
908,Product_908,Home & Kitchen,174.2,2.5,657,418,810,460,502,404,372,774,960,942,781,528,259,72815.6,141102,80132,87448.4,70376.8,64802.4,134830.8,167232,164096.4,136050.2,91977.6,45117.8,1255982
909,Product_909,Toys,133.41,2.3,613,487,149,617,884,839,804,515,51,171,544,955,855,64970.67,19878.09,82313.97,117934.44,111930.99,107261.64,68706.15,6803.91,22813.11,72575.04,127406.55,114065.55,916660.11
910,Product_910,Clothing,192.95,1.6,164,77,659,20,354,148,477,89,706,463,9,264,670,14857.15,127154.05,3859,68304.3,28556.6,92037.15,17172.55,136222.7,89335.85,1736.55,50938.8,129276.5,759451.2
911,Product_911,Electronics,297.2,2.2,886,825,7,63,224,888,754,452,465,269,591,625,44,245190,2080.4,18723.6,66572.8,263913.6,224088.8,134334.4,138198,79946.8,175645.2,185750,13076.8,1547520.4
912,Product_912,Home & Kitchen,137.69,4.5,659,800,28,164,663,266,478,59,1000,220,191,291,954,110152,3855.32,22581.16,91288.47,36625.54,65815.82,8123.71,137690,30291.8,26298.79,40067.79,131356.26,704146.66
913,Product_913,Home & Kitchen,313.95,5,64,269,295,26,530,421,831,310,717,151,319,968,812,84452.55,92615.25,8162.7,166393.5,132172.95,260892.45,97324.5,225102.15,47406.45,100150.05,303903.6,254927.4,1773503.55
914,Product_914,Electronics,207.66,2.5,91,673,985,310,145,839,649,527,798,622,701,463,762,139755.18,204545.1,64374.6,30110.7,174226.74,134771.34,109436.82,165712.68,129164.52,145569.66,96146.58,158236.92,1552050.84
915,Product_915,Toys,278.26,2.8,117,700,925,284,959,617,590,226,474,182,579,803,330,194782,257390.5,79025.84,266851.34,171686.42,164173.4,62886.76,131895.24,50643.32,161112.54,223442.78,91825.8,1855715.94
916,Product_916,Toys,220.88,3.9,866,758,720,659,240,471,681,473,400,398,474,559,164,167427.04,159033.6,145559.92,53011.2,104034.48,150419.28,104476.24,88352,87910.24,104697.12,123471.92,36224.32,1324617.36
917,Product_917,Books,150.76,4.5,267,899,639,280,883,892,634,977,438,850,859,818,192,135533.24,96335.64,42212.8,133121.08,134477.92,95581.84,147292.52,66032.88,128146,129502.84,123321.68,28945.92,1260504.36
918,Product_918,Health,474.48,3.4,822,727,339,837,892,546,687,540,877,71,636,96,520,344946.96,160848.72,397139.76,423236.16,259066.08,325967.76,256219.2,416118.96,33688.08,301769.28,45550.08,246729.6,3211280.64
919,Product_919,Sports,382.98,2.6,685,314,627,830,343,630,299,662,604,417,426,886,400,120255.72,240128.46,317873.4,131362.14,241277.4,114511.02,253532.76,231319.92,159702.66,163149.48,339320.28,153192,2465625.24
920,Product_920,Toys,74.36,2.7,559,924,438,163,748,525,81,756,931,897,847,94,373,68708.64,32569.68,12120.68,55621.28,39039,6023.16,56216.16,69229.16,66700.92,62982.92,6989.84,27736.28,503937.72
921,Product_921,Books,434.89,3.8,140,850,143,897,34,502,86,781,996,282,58,325,64,369656.5,62189.27,390096.33,14786.26,218314.78,37400.54,339649.09,433150.44,122638.98,25223.62,141339.25,27832.96,2182278.02
922,Product_922,Sports,246.28,1,246,901,941,917,701,13,224,78,921,73,435,73,386,221898.28,231749.48,225838.76,172642.28,3201.64,55166.72,19209.84,226823.88,17978.44,107131.8,17978.44,95064.08,1394683.64
923,Product_923,Home & Kitchen,447.8,3.5,661,888,829,223,0,777,15,432,820,354,96,335,494,397646.4,371226.2,99859.4,0,347940.6,6717,193449.6,367196,158521.2,42988.8,150013,221213.2,2356771.4
924,Product_924,Electronics,400.93,2.4,758,992,746,783,995,651,821,800,656,726,495,67,793,397722.56,299093.78,313928.19,398925.35,261005.43,329163.53,320744,263010.08,291075.18,198460.35,26862.31,317937.49,3417928.25
925,Product_925,Toys,215.48,4.2,395,944,518,145,152,805,357,152,597,496,786,757,692,203413.12,111618.64,31244.6,32752.96,173461.4,76926.36,32752.96,128641.56,106878.08,169367.28,163118.36,149112.16,1379287.48
926,Product_926,Books,16.12,1.4,487,167,975,964,428,363,162,788,508,327,660,917,414,2692.04,15717,15539.68,6899.36,5851.56,2611.44,12702.56,8188.96,5271.24,10639.2,14782.04,6673.68,107568.76
927,Product_927,Home & Kitchen,138,3.4,476,338,44,949,944,118,609,400,152,987,277,76,793,46644,6072,130962,130272,16284,84042,55200,20976,136206,38226,10488,109434,784806
928,Product_928,Toys,273.11,2.9,517,192,954,867,507,237,667,278,513,534,264,207,790,52437.12,260546.94,236786.37,138466.77,64727.07,182164.37,75924.58,140105.43,145840.74,72101.04,56533.77,215756.9,1641391.1
929,Product_929,Clothing,318.57,3.6,977,452,238,29,125,545,513,56,502,579,8,883,29,143993.64,75819.66,9238.53,39821.25,173620.65,163426.41,17839.92,159922.14,184452.03,2548.56,281297.31,9238.53,1261218.63
930,Product_930,Health,132.65,1.3,184,282,951,44,490,168,349,976,853,909,456,765,265,37407.3,126150.15,5836.6,64998.5,22285.2,46294.85,129466.4,113150.45,120578.85,60488.4,101477.25,35152.25,863286.2
931,Product_931,Home & Kitchen,73.98,3.3,20,335,943,786,481,521,908,185,900,446,794,220,327,24783.3,69763.14,58148.28,35584.38,38543.58,67173.84,13686.3,66582,32995.08,58740.12,16275.6,24191.46,506467.08
932,Product_932,Toys,418.29,3.2,937,389,154,470,344,633,680,397,771,372,272,261,491,162714.81,64416.66,196596.3,143891.76,264777.57,284437.2,166061.13,322501.59,155603.88,113774.88,109173.69,205380.39,2189329.86
933,Product_933,Home & Kitchen,492.28,3.2,558,999,180,33,911,912,463,604,675,361,939,409,216,491787.72,88610.4,16245.24,448467.08,448959.36,227925.64,297337.12,332289,177713.08,462250.92,201342.52,106332.48,3299260.56
934,Product_934,Electronics,265.22,3.4,524,524,214,652,737,656,826,787,5,92,812,330,319,138975.28,56757.08,172923.44,195467.14,173984.32,219071.72,208728.14,1326.1,24400.24,215358.64,87522.6,84605.18,1579119.88
935,Product_935,Electronics,89.98,3.7,582,239,87,426,220,962,836,157,499,320,7,343,917,21505.22,7828.26,38331.48,19795.6,86560.76,75223.28,14126.86,44900.02,28793.6,629.86,30863.14,82511.66,451069.74
936,Product_936,Health,139.79,4.2,529,831,255,829,914,957,374,786,660,323,207,988,398,116165.49,35646.45,115885.91,127768.06,133779.03,52281.46,109874.94,92261.4,45152.17,28936.53,138112.52,55636.42,1051500.38
937,Product_937,Electronics,14.1,2.1,883,957,510,885,918,734,91,692,716,383,913,770,890,13493.7,7191,12478.5,12943.8,10349.4,1283.1,9757.2,10095.6,5400.3,12873.3,10857,12549,119271.9
938,Product_938,Sports,457.58,4.3,147,482,72,220,722,882,180,358,117,574,636,819,104,220553.56,32945.76,100667.6,330372.76,403585.56,82364.4,163813.64,53536.86,262650.92,291020.88,374758.02,47588.32,2363858.28
939,Product_939,Clothing,63.29,3,666,658,930,867,24,768,742,439,484,735,122,73,695,41644.82,58859.7,54872.43,1518.96,48606.72,46961.18,27784.31,30632.36,46518.15,7721.38,4620.17,43986.55,413726.73
940,Product_940,Electronics,290.38,1.3,304,715,178,533,527,779,300,588,600,736,32,636,329,207621.7,51687.64,154772.54,153030.26,226206.02,87114,170743.44,174228,213719.68,9292.16,184681.68,95535.02,1728632.14
941,Product_941,Clothing,140.66,1.2,620,591,211,691,181,870,659,465,665,880,512,699,659,83130.06,29679.26,97196.06,25459.46,122374.2,92694.94,65406.9,93538.9,123780.8,72017.92,98321.34,92694.94,996294.78
942,Product_942,Electronics,279.32,2.3,748,890,804,947,498,515,791,662,950,345,203,253,616,248594.8,224573.28,264516.04,139101.36,143849.8,220942.12,184909.84,265354,96365.4,56701.96,70667.96,172061.12,2087637.68
943,Product_943,Sports,327.45,4.1,820,554,233,366,840,937,188,445,678,848,517,958,46,181407.3,76295.85,119846.7,275058,306820.65,61560.6,145715.25,222011.1,277677.6,169291.65,313697.1,15062.7,2164444.5
944,Product_944,Home & Kitchen,415.72,3.8,864,457,464,931,640,396,858,749,467,102,808,832,598,189984.04,192894.08,387035.32,266060.8,164625.12,356687.76,311374.28,194141.24,42403.44,335901.76,345879.04,248600.56,3035587.44
945,Product_945,Toys,107.18,4.2,582,88,750,840,41,865,861,800,160,214,950,819,820,9431.84,80385,90031.2,4394.38,92710.7,92281.98,85744,17148.8,22936.52,101821,87780.42,87887.6,772553.44
946,Product_946,Toys,10.44,3.1,695,659,222,742,914,105,313,742,269,191,516,746,948,6879.96,2317.68,7746.48,9542.16,1096.2,3267.72,7746.48,2808.36,1994.04,5387.04,7788.24,9897.12,66471.48
947,Product_947,Electronics,72.76,2.8,762,94,630,914,480,84,492,487,55,671,442,985,640,6839.44,45838.8,66502.64,34924.8,6111.84,35797.92,35434.12,4001.8,48821.96,32159.92,71668.6,46566.4,434668.24
948,Product_948,Toys,450.51,1.6,228,451,824,549,929,213,922,529,227,883,591,761,769,203180.01,371220.24,247329.99,418523.79,95958.63,415370.22,238319.79,102265.77,397800.33,266251.41,342838.11,346442.19,3445500.48
949,Product_949,Electronics,437.58,2.3,102,427,263,581,847,120,921,72,848,718,785,331,313,186846.66,115083.54,254233.98,370630.26,52509.6,403011.18,31505.76,371067.84,314182.44,343500.3,144838.98,136962.54,2724373.08
950,Product_950,Electronics,300.72,2.7,587,150,206,115,747,131,127,928,148,780,688,397,146,45108,61948.32,34582.8,224637.84,39394.32,38191.44,279068.16,44506.56,234561.6,206895.36,119385.84,43905.12,1372185.36
951,Product_951,Health,302.26,1.4,417,513,606,238,871,849,518,927,45,193,849,344,957,155059.38,183169.56,71937.88,263268.46,256618.74,156570.68,280195.02,13601.7,58336.18,256618.74,103977.44,289262.82,2088616.6
952,Product_952,Books,334.19,1.9,958,375,884,334,438,196,425,700,143,379,832,583,461,125321.25,295423.96,111619.46,146375.22,65501.24,142030.75,233933,47789.17,126658.01,278046.08,194832.77,154061.59,1921592.5
953,Product_953,Books,91.81,3.4,216,21,733,440,401,18,558,949,749,402,338,746,583,1928.01,67296.73,40396.4,36815.81,1652.58,51229.98,87127.69,68765.69,36907.62,31031.78,68490.26,53525.23,545167.78
954,Product_954,Health,457.63,3.9,407,882,365,147,545,641,564,16,783,663,437,835,485,403629.66,167034.95,67271.61,249408.35,293340.83,258103.32,7322.08,358324.29,303408.69,199984.31,382121.05,221950.55,2911899.69
955,Product_955,Books,212.29,5,399,312,275,8,344,11,186,530,631,748,444,667,651,66234.48,58379.75,1698.32,73027.76,2335.19,39485.94,112513.7,133954.99,158792.92,94256.76,141597.43,138200.79,1020478.03
956,Product_956,Clothing,194.65,4.7,923,996,379,287,892,80,549,730,339,599,135,454,409,193871.4,73772.35,55864.55,173627.8,15572,106862.85,142094.5,65986.35,116595.35,26277.75,88371.1,79611.85,1138507.85
957,Product_957,Books,261.86,3.6,715,839,742,387,44,329,452,325,412,10,386,905,26,219700.54,194300.12,101339.82,11521.84,86151.94,118360.72,85104.5,107886.32,2618.6,101077.96,236983.3,6808.36,1271854.02
958,Product_958,Electronics,28.25,2.7,704,518,308,49,645,865,470,994,731,186,24,114,28,14633.5,8701,1384.25,18221.25,24436.25,13277.5,28080.5,20650.75,5254.5,678,3220.5,791,139329
959,Product_959,Sports,87.31,3.5,761,205,630,849,20,773,987,631,519,725,505,312,270,17898.55,55005.3,74126.19,1746.2,67490.63,86174.97,55092.61,45313.89,63299.75,44091.55,27240.72,23573.7,561054.06
960,Product_960,Sports,370.33,4.1,499,951,267,516,633,391,737,612,343,14,324,227,685,352183.83,98878.11,191090.28,234418.89,144799.03,272933.21,226641.96,127023.19,5184.62,119986.92,84064.91,253676.05,2110881
961,Product_961,Home & Kitchen,45.99,1.5,754,374,944,915,69,636,564,545,386,777,694,833,500,17200.26,43414.56,42080.85,3173.31,29249.64,25938.36,25064.55,17752.14,35734.23,31917.06,38309.67,22995,332829.63
962,Product_962,Books,303.56,2.6,465,450,784,854,863,306,910,595,472,296,679,857,252,136602,237991.04,259240.24,261972.28,92889.36,276239.6,180618.2,143280.32,89853.76,206117.24,260150.92,76497.12,2221452.08
963,Product_963,Sports,126.45,4.4,691,625,63,637,872,266,223,920,274,410,978,244,384,79031.25,7966.35,80548.65,110264.4,33635.7,28198.35,116334,34647.3,51844.5,123668.1,30853.8,48556.8,745549.2
964,Product_964,Books,197.7,2.5,949,783,809,586,47,446,153,707,352,955,337,817,59,154799.1,159939.3,115852.2,9291.9,88174.2,30248.1,139773.9,69590.4,188803.5,66624.9,161520.9,11664.3,1196282.7
965,Product_965,Home & Kitchen,147.9,3.3,974,594,349,676,490,440,559,841,65,584,689,525,106,87852.6,51617.1,99980.4,72471,65076,82676.1,124383.9,9613.5,86373.6,101903.1,77647.5,15677.4,875272.2
966,Product_966,Sports,181.06,3.4,731,178,924,277,550,894,350,201,78,51,884,527,219,32228.68,167299.44,50153.62,99583,161867.64,63371,36393.06,14122.68,9234.06,160057.04,95418.62,39652.14,929380.98
967,Product_967,Electronics,360.93,1.7,82,209,914,953,286,651,146,343,597,639,94,949,440,75434.37,329890.02,343966.29,103225.98,234965.43,52695.78,123798.99,215475.21,230634.27,33927.42,342522.57,158809.2,2245345.53
968,Product_968,Clothing,152.08,2.4,604,499,493,835,9,840,904,852,635,27,544,426,770,75887.92,74975.44,126986.8,1368.72,127747.2,137480.32,129572.16,96570.8,4106.16,82731.52,64786.08,117101.6,1039314.72
969,Product_969,Health,285.37,2.3,947,463,522,988,541,1,575,522,201,576,622,41,882,132126.31,148963.14,281945.56,154385.17,285.37,164087.75,148963.14,57359.37,164373.12,177500.14,11700.17,251696.34,1693385.58
970,Product_970,Health,240.64,1.1,687,839,97,299,755,519,348,858,977,16,145,464,657,201896.96,23342.08,71951.36,181683.2,124892.16,83742.72,206469.12,235105.28,3850.24,34892.8,111656.96,158100.48,1437583.36
971,Product_971,Health,333.52,1.1,751,123,945,801,273,761,181,399,661,350,892,621,563,41022.96,315176.4,267149.52,91050.96,253808.72,60367.12,133074.48,220456.72,116732,297499.84,207115.92,187771.76,2191226.4
972,Product_972,Books,468.73,4.3,772,992,70,588,955,650,636,217,557,427,952,277,571,464980.16,32811.1,275613.24,447637.15,304674.5,298112.28,101714.41,261082.61,200147.71,446230.96,129838.21,267644.83,3230487.16
973,Product_973,Sports,367.62,2.1,903,112,363,809,599,635,178,444,112,649,230,835,545,41173.44,133446.06,297404.58,220204.38,233438.7,65436.36,163223.28,41173.44,238585.38,84552.6,306962.7,200352.9,2025953.82
974,Product_974,Sports,111.4,3.1,365,11,569,648,755,308,38,764,90,830,783,18,95,1225.4,63386.6,72187.2,84107,34311.2,4233.2,85109.6,10026,92462,87226.2,2005.2,10583,546862.6
975,Product_975,Home & Kitchen,20.44,2.2,163,125,801,617,380,739,771,221,140,228,847,65,988,2555,16372.44,12611.48,7767.2,15105.16,15759.24,4517.24,2861.6,4660.32,17312.68,1328.6,20194.72,121045.68
976,Product_976,Electronics,134.82,4.8,48,564,762,606,328,521,893,382,288,765,494,166,88,76038.48,102732.84,81700.92,44220.96,70241.22,120394.26,51501.24,38828.16,103137.3,66601.08,22380.12,11864.16,789640.74
977,Product_977,Toys,299.56,2,511,330,275,134,478,468,2,880,900,988,37,584,827,98854.8,82379,40141.04,143189.68,140194.08,599.12,263612.8,269604,295965.28,11083.72,174943.04,247736.12,1768302.68
978,Product_978,Sports,30.46,2.7,329,900,49,579,14,211,63,591,729,209,424,402,921,27414,1492.54,17636.34,426.44,6427.06,1918.98,18001.86,22205.34,6366.14,12915.04,12244.92,28053.66,155102.32
979,Product_979,Clothing,250.7,4.5,840,282,357,146,515,111,28,6,588,430,646,911,230,70697.4,89499.9,36602.2,129110.5,27827.7,7019.6,1504.2,147411.6,107801,161952.2,228387.7,57661,1065475
980,Product_980,Home & Kitchen,300.44,4.4,116,139,727,489,190,7,371,271,410,293,845,821,967,41761.16,218419.88,146915.16,57083.6,2103.08,111463.24,81419.24,123180.4,88028.92,253871.8,246661.24,290525.48,1661433.2
981,Product_981,Sports,170.45,1.7,941,400,905,477,167,803,522,738,376,742,746,408,274,68180,154257.25,81304.65,28465.15,136871.35,88974.9,125792.1,64089.2,126473.9,127155.7,69543.6,46703.3,1117811.1
982,Product_982,Sports,386.6,4.2,849,901,927,158,520,476,96,15,383,752,436,111,245,348326.6,358378.2,61082.8,201032,184021.6,37113.6,5799,148067.8,290723.2,168557.6,42912.6,94717,1940732
983,Product_983,Home & Kitchen,57.77,2.8,337,96,563,383,620,873,869,423,845,581,830,273,110,5545.92,32524.51,22125.91,35817.4,50433.21,50202.13,24436.71,48815.65,33564.37,47949.1,15771.21,6354.7,373540.82
984,Product_984,Home & Kitchen,42.19,2.9,881,516,782,162,136,459,441,523,151,103,367,406,233,21770.04,32992.58,6834.78,5737.84,19365.21,18605.79,22065.37,6370.69,4345.57,15483.73,17129.14,9830.27,180531.01
985,Product_985,Books,365.45,1.5,737,568,484,440,153,252,202,802,834,203,344,372,277,207575.6,176877.8,160798,55913.85,92093.4,73820.9,293090.9,304785.3,74186.35,125714.8,135947.4,101229.65,1802033.95
986,Product_986,Sports,250.27,1.3,864,923,83,852,387,525,410,752,750,52,159,596,476,230999.21,20772.41,213230.04,96854.49,131391.75,102610.7,188203.04,187702.5,13014.04,39792.93,149160.92,119128.52,1492860.55
987,Product_987,Toys,345.76,3.9,840,845,898,188,208,751,992,20,626,973,549,650,416,292167.2,310492.48,65002.88,71918.08,259665.76,342993.92,6915.2,216445.76,336424.48,189822.24,224744,143836.16,2460428.16
988,Product_988,Clothing,220.24,3,147,68,804,414,271,437,20,689,318,939,661,38,677,14976.32,177072.96,91179.36,59685.04,96244.88,4404.8,151745.36,70036.32,206805.36,145578.64,8369.12,149102.48,1175200.64
989,Product_989,Electronics,126.97,2.7,575,117,637,338,142,753,550,938,368,374,911,104,127,14855.49,80879.89,42915.86,18029.74,95608.41,69833.5,119097.86,46724.96,47486.78,115669.67,13204.88,16125.19,680432.23
990,Product_990,Electronics,410.46,3.9,806,887,807,606,610,980,734,227,605,841,819,323,236,364078.02,331241.22,248738.76,250380.6,402250.8,301277.64,93174.42,248328.3,345196.86,336166.74,132578.58,96868.56,3150280.5
991,Product_991,Toys,400.71,4.1,323,58,583,180,888,853,101,784,994,53,540,792,802,23241.18,233613.93,72127.8,355830.48,341805.63,40471.71,314156.64,398305.74,21237.63,216383.4,317362.32,321369.42,2655905.88
992,Product_992,Home & Kitchen,348.87,1.6,443,32,295,287,819,660,45,287,559,275,143,958,618,11163.84,102916.65,100125.69,285724.53,230254.2,15699.15,100125.69,195018.33,95939.25,49888.41,334217.46,215601.66,1736674.86
993,Product_993,Home & Kitchen,139.71,3.4,837,317,235,833,68,235,65,808,702,334,587,991,127,44288.07,32831.85,116378.43,9500.28,32831.85,9081.15,112885.68,98076.42,46663.14,82009.77,138452.61,17743.17,740742.42
994,Product_994,Home & Kitchen,297.16,1.5,13,49,55,186,246,305,602,133,461,30,656,413,706,14560.84,16343.8,55271.76,73101.36,90633.8,178890.32,39522.28,136990.76,8914.8,194936.96,122727.08,209794.96,1141688.72
995,Product_995,Sports,183.68,4,943,879,918,883,260,477,163,983,11,134,740,428,850,161454.72,168618.24,162189.44,47756.8,87615.36,29939.84,180557.44,2020.48,24613.12,135923.2,78615.04,156128,1235431.68
